dataset,method,lr,epoch,forget_id,batch_size,N,ascent_epochs,relative_cost,retain_klom_95,retain_klom_99,retain_klom_mean,retain_klom_std,val_klom_95,val_klom_99,val_klom_mean,val_klom_std,forget_klom_95,forget_klom_99,forget_klom_mean,forget_klom_std,average_95
cifar10,scrubnew,5e-05,5,3,64.0,100.0,3.0,0.17222222222222222,0.8751077300551261,1.2596281716179383,0.4090898395011347,0.2428477718708354,0.7727495060463455,1.0677811952723177,0.385436491242923,0.20931736151719435,9.493011088714805,9.74976841278673,3.7192447942862583,3.546942056242681,3.713622774938759
cifar10,scrubnew,5e-05,7,3,64.0,100.0,3.0,0.24027777777777778,0.8751077300551261,1.2596281716179383,0.4090898395011347,0.2428477718708354,0.7727495060463455,1.0677811952723177,0.385436491242923,0.20931736151719435,9.493011088714805,9.74976841278673,3.7192447942862583,3.546942056242681,3.713622774938759
cifar10,scrubnew,5e-05,10,3,64.0,100.0,3.0,0.3423611111111111,0.8751077300551261,1.2596281716179383,0.4090898395011347,0.2428477718708354,0.7727495060463455,1.0677811952723177,0.385436491242923,0.20931736151719435,9.493011088714805,9.74976841278673,3.7192447942862583,3.546942056242681,3.713622774938759
cifar10,ascent_forget,0.001,1,8,64.0,100.0,,6.944444444444444e-05,2.806851593126213,4.654717134458063,0.8056617955075666,0.9082248701854136,1.9865321375614498,3.2730392402213884,0.6125008249874018,0.6195514147289177,9.527075203209208,9.739722151281486,4.379518044819459,3.5203643766628985,4.7734863112989565
cifar10,ascent_forget,0.001,3,8,64.0,100.0,,0.00020833333333333335,8.88426978045039,9.633899763086598,2.1442975178752515,2.4606558844060338,7.865590889360695,9.082918427602607,1.5748843052627663,2.160851482858455,8.94044008591317,9.589499140112283,3.5321845398262126,2.7198977115491965,8.563433585241418
cifar10,ascent_forget,0.001,5,8,64.0,100.0,,0.00034722222222222224,9.54985576181963,9.873050031092525,2.817165119196941,2.7880128324204203,9.294050459064094,9.555799037359904,2.133865324031238,2.592608902476668,9.329556104777916,9.471177669104113,4.263815888308078,2.909465578778158,9.391154108553879
cifar10,ascent_forget,0.001,7,8,64.0,100.0,,0.0004861111111111111,9.670353994949373,9.986366939137115,3.2009548704950537,2.94452318151345,9.481891189233556,9.662985408360058,2.4812592731958976,2.7673232987379426,9.563349844531203,9.750010096438748,4.940973518218689,3.189809331694579,9.571865009571377
cifar10,ascent_forget,0.001,10,8,64.0,100.0,,0.0006944444444444445,9.774229175586962,10.080836474052857,3.490299759763827,3.089462628080676,9.577439133627099,9.74383208534413,2.7688930455422787,2.90754820932824,9.76778932935263,9.92739334719728,5.618092885614886,3.3276035571449674,9.706485879522232
cifar10,ascent_forget,0.0001,1,2,64.0,100.0,,6.944444444444444e-05,0.7288606726217708,1.0179572151963339,0.3567132309310866,0.19510359032106395,0.7032571879791132,0.9396485904701182,0.356138786620504,0.18027433649830163,9.254926465405907,9.649600035736832,2.299715754805732,2.937542265348061,3.5623481086689304
cifar10,ascent_forget,0.0001,3,2,64.0,100.0,,0.00020833333333333335,1.3862241726745423,2.396386388607335,0.5513158380017164,0.44706507670595813,0.9519865585963847,1.3787114986951776,0.44610491261580065,0.2619252230138236,9.240439811339693,9.6243018977987,2.219381521375852,2.8618513584685985,3.8595501808702064
cifar10,ascent_forget,0.0001,5,2,64.0,100.0,,0.00034722222222222224,2.148766998072457,3.8489106876669386,0.7508171936002341,0.7249239963519913,1.331079612042064,1.86281178689548,0.5539973985594172,0.3761150243730128,9.248213855161637,9.603784513965733,2.2073798455221567,2.8052663042618224,4.24268682175872
cifar10,ascent_forget,0.0001,7,2,64.0,100.0,,0.0004861111111111111,2.7963100891979593,4.842351506091765,0.9068691192341234,0.93096436457511,1.6368195688525582,2.335687106709528,0.6408518905087583,0.4780631659406668,9.255917692215695,9.605135601005161,2.19555776269939,2.7648257377809506,4.56301578342207
cifar10,ascent_forget,0.0001,10,2,64.0,100.0,,0.0006944444444444445,3.3593377264883277,5.6324377080981485,1.0561672924615602,1.114342315108189,1.9677787051221007,2.8319382091181287,0.733132828392023,0.591537030698436,9.25289734601089,9.588953227698548,2.19210823921677,2.736833892075049,4.860004592540439
cifar10,ascent_forget,0.0005,1,3,64.0,100.0,,0.0006944444444444445,0.7623612598775251,1.0482968385421045,0.3660719626662342,0.2041660380661491,0.7345000742077868,1.0351850004946126,0.3700585618751798,0.19740973842693096,9.488496391574136,9.735059608534844,3.6917814817015944,3.5362200240457446,3.6617859085531492
cifar10,ascent_forget,0.0005,3,3,64.0,100.0,,0.0020833333333333333,1.4901204048402998,2.4323961757913257,0.5844277565326073,0.46693289023734574,1.0795670264440975,1.7163472417470422,0.48266958300618745,0.31926622511135716,9.502765076720097,9.748458112783934,3.738394277780213,3.495844139830472,4.024150836001499
cifar10,ascent_forget,0.0005,5,3,64.0,100.0,,0.003472222222222222,2.3445520638586577,3.8607538410918907,0.807415305475234,0.7583602306872381,1.5509834445645732,2.5424717124045593,0.6046203453895531,0.47891192029299245,9.503687886087585,9.755380318456359,3.8140581101997806,3.4430796849834224,4.466407798170272
cifar10,ascent_forget,0.0005,7,3,64.0,100.0,,0.004861111111111111,3.032949240446242,4.881949384395877,0.979366275376993,0.9733343817626092,1.9721106891630293,3.178227846933009,0.7028324087063329,0.6134255188098426,9.503029985235278,9.763408326172046,3.854293940023111,3.416762408819643,4.83602997161485
cifar10,ascent_forget,0.0005,10,3,64.0,100.0,,0.006944444444444444,3.7197226384499094,5.789549732842631,1.1485265589951652,1.1798785868414075,2.4114683875802827,3.9071089591186032,0.8139994777067414,0.77128240993101,9.506132580458962,9.755279764099408,3.900447973345492,3.386914782799033,5.212441202163052
cifar10,ascent_forget,5e-05,1,7,64.0,100.0,,6.944444444444445e-06,1.1736515333982382,1.925164017410052,0.46190184360214426,0.36313248472871773,0.9138206828049275,1.3824530382139524,0.41114479473559296,0.25981417508177534,9.690181554113053,9.72170610612874,6.589884532029474,3.392733142485114,3.9258845901054062
cifar10,ascent_forget,5e-05,3,7,64.0,100.0,,2.0833333333333333e-05,4.946959214597869,7.316985059485362,1.1560863685673561,1.5221235258445083,3.7711992442996767,5.763091888441191,0.8616915066181408,1.1497364832228454,9.59026071436474,9.618458218140761,5.793264287710577,3.716862677805787,6.102806391087429
cifar10,ascent_forget,5e-05,5,7,64.0,100.0,,3.472222222222222e-05,8.043962400818701,9.46628958206864,1.7732759215082052,2.2850480139618212,6.851983507277068,8.495618950355887,1.332594708506235,1.9309759535319857,9.532853787887916,9.59037025280631,5.395989619541895,3.4328040363597774,8.142933231994562
cifar10,ascent_forget,5e-05,7,7,64.0,100.0,,4.861111111111111e-05,9.216475680229818,9.7016843973223,2.1908345241733755,2.6260875174778526,8.441620633804769,9.310410601077834,1.6809431633380574,2.3399997285093126,9.45307047052317,9.501342476318788,5.32190807202998,3.1515309429848433,9.037055594852585
cifar10,ascent_forget,5e-05,10,7,64.0,100.0,,6.944444444444444e-05,9.523800963697285,9.841173844934437,2.6006177870398712,2.859525325134325,9.239359748864024,9.535082940898544,2.0294717526134236,2.626751172157162,9.32296825869669,9.44690161676911,5.005067134044214,3.2051010820990378,9.362042990419333
cifar10,scrubnew,5e-05,5,4,64.0,100.0,5.0,0.1736111111111111,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrubnew,5e-05,7,4,64.0,100.0,5.0,0.24304166666666666,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrubnew,5e-05,10,4,64.0,100.0,5.0,0.3471875,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrub,0.0005,5,5,64.0,100.0,3.0,0.17347222222222222,0.8621510931350398,1.2338429456300808,0.40567889018114733,0.2402804948075828,0.7428933776926793,1.0560739226883427,0.3793282658424496,0.2284390887997806,9.974785458545403,10.077213405630953,8.704996554941182,2.2449150981185357,3.8599433097910407
cifar10,scrub,0.0005,7,5,64.0,100.0,3.0,0.2427777777777778,0.8650456535626829,1.2439529930344568,0.40681563695270007,0.24254779828283268,0.7467625319523651,1.0601502963207838,0.3791064966713307,0.22997651202838945,9.972558440852929,10.08672344493801,8.697986842856682,2.2681121477085107,3.861455542122659
cifar10,scrub,0.0005,10,5,64.0,100.0,3.0,0.34673611111111113,0.874471790315771,1.2718876884177683,0.40934734624184377,0.24665523245367452,0.7523256491999379,1.0632795069198293,0.3791142856744104,0.23090690789435495,9.974465071000791,10.08672344493801,8.701160417303003,2.2620283849864578,3.8670875035055
cifar10,scrub,0.001,5,7,64.0,100.0,5.0,0.1736111111111111,1.1273655962660596,1.8473773712968267,0.473599638527042,0.3522869651014829,0.8149717524233335,1.1483060144833348,0.39303844726366033,0.21967106254977306,9.84573030046419,9.894570156022809,4.886318766616046,3.969813137909435,3.929355883051194
cifar10,scrub,0.001,7,7,64.0,100.0,5.0,0.24304166666666666,1.1510170714869055,1.900085559131999,0.4790470512384131,0.36138052609464266,0.8168665235018808,1.1323661525672282,0.39198257665518793,0.21863357149203744,9.847804237593797,9.89498494344873,4.999614514552308,3.981728049250853,3.938562610860861
cifar10,scrub,0.001,10,7,64.0,100.0,5.0,0.3471875,1.1766205286041598,1.981070733990707,0.4855207794067984,0.374340109528916,0.8178948198294023,1.1167231394199768,0.39097848954422026,0.21837670354402028,9.847070642544805,9.896787812919827,5.11189179012568,3.939551161350561,3.9471953303261227
cifar10,ascent_forget,0.0005,1,7,64.0,100.0,,6.944444444444445e-06,1.2240029162228838,2.010046836020412,0.4708676344306335,0.37917515396923285,0.9286554947527756,1.4369705278002993,0.4156422677146335,0.268149441839688,9.70397038437178,9.724463872180486,6.481084025726929,3.427225838731619,3.9522095984491465
cifar10,ascent_forget,0.0005,3,7,64.0,100.0,,2.0833333333333333e-05,5.24698603312676,7.62703040458554,1.1936489966498025,1.5966710251677942,4.050812331618405,6.030736453515216,0.8927277463347969,1.2187044401964688,9.597962641958018,9.62717043963263,5.1018340863470675,3.8738661832044197,6.298587002234394
cifar10,ascent_forget,0.0005,5,7,64.0,100.0,,3.472222222222222e-05,8.319629874489582,9.530504677268716,1.8036582104497143,2.3538984047993305,7.158434977384938,8.7550068631595,1.3767038646788532,2.011342623431435,9.247748288350556,9.266046469455121,4.060972694121431,3.6749893204231276,8.24193771340836
cifar10,ascent_forget,0.0005,7,7,64.0,100.0,,4.861111111111111e-05,9.35147939977785,9.732922596028418,2.193596757490304,2.677783406045881,8.697357505367641,9.380949106951075,1.7223279271791143,2.4099559379179696,8.081942823579524,8.195894486188218,3.217382027977378,2.849797351856512,8.710259909575006
cifar10,ascent_forget,0.0005,10,7,64.0,100.0,,6.944444444444444e-05,9.567238349348255,9.879783693767267,2.558308281714489,2.911804991117667,9.325641986121967,9.573177810448522,2.05898277086637,2.692592045142445,5.2079037961165735,6.3847333063223,2.071237340324172,1.7943638529275467,8.033594710528932
cifar10,scrubnew,5e-05,5,6,64.0,100.0,5.0,0.1736111111111111,0.9102101053400151,1.3526246234696375,0.4264398700763992,0.26479034240303684,0.8377496365622752,1.3143528404445772,0.41201310507443306,0.3171207976556929,9.825158919417925,9.988172902423075,4.615008591085163,3.7182603840241697,3.857706220440072
cifar10,scrubnew,5e-05,7,6,64.0,100.0,5.0,0.2423611111111111,0.9102101053400151,1.3526246234696375,0.4264398700763992,0.26479034240303684,0.8377496365622752,1.3143528404445772,0.41201310507443306,0.3171207976556929,9.825158919417925,9.988172902423075,4.615008591085163,3.7182603840241697,3.857706220440072
cifar10,scrubnew,5e-05,10,6,64.0,100.0,5.0,0.3454861111111111,0.9102101053400151,1.3526246234696375,0.4264398700763992,0.26479034240303684,0.8377496365622752,1.3143528404445772,0.41201310507443306,0.3171207976556929,9.825158919417925,9.988172902423075,4.615008591085163,3.7182603840241697,3.857706220440072
cifar10,scrubnew,0.0005,5,4,64.0,100.0,5.0,0.1736111111111111,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrubnew,0.0005,7,4,64.0,100.0,5.0,0.24304166666666666,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrubnew,0.0005,10,4,64.0,100.0,5.0,0.3471875,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrubnew,0.0005,5,3,64.0,100.0,3.0,0.17222222222222222,0.8751077300551261,1.2596281716179383,0.4090898395011347,0.2428477718708354,0.7727495060463455,1.0677811952723177,0.385436491242923,0.20931736151719435,9.493011088714805,9.74976841278673,3.7192447942862583,3.546942056242681,3.713622774938759
cifar10,scrubnew,0.0005,7,3,64.0,100.0,3.0,0.24027777777777778,0.8751077300551261,1.2596281716179383,0.4090898395011347,0.2428477718708354,0.7727495060463455,1.0677811952723177,0.385436491242923,0.20931736151719435,9.493011088714805,9.74976841278673,3.7192447942862583,3.546942056242681,3.713622774938759
cifar10,scrubnew,0.0005,10,3,64.0,100.0,3.0,0.3423611111111111,0.8751077300551261,1.2596281716179383,0.4090898395011347,0.2428477718708354,0.7727495060463455,1.0677811952723177,0.385436491242923,0.20931736151719435,9.493011088714805,9.74976841278673,3.7192447942862583,3.546942056242681,3.713622774938759
cifar10,scrubnew,0.005,5,4,64.0,100.0,5.0,0.1736111111111111,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrubnew,0.005,7,4,64.0,100.0,5.0,0.24304166666666666,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrubnew,0.005,10,4,64.0,100.0,5.0,0.3471875,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
cifar10,scrub,0.001,5,1,64.0,100.0,5.0,0.1736111111111111,1.1337951379818556,1.8363154788830816,0.4740319956485926,0.3528164712476027,0.8087093504481612,1.1205238598971672,0.3909303194540098,0.21641050752327215,8.743109414327966,8.762634681106332,4.064949735384403,3.539911530863573,3.5618713009193272
cifar10,scrub,0.001,7,1,64.0,100.0,5.0,0.24304166666666666,1.1471272565753972,1.8832287102734102,0.4780395203645462,0.3609717118932823,0.8112430205958727,1.13229364821821,0.3901680551309953,0.2163768063780691,8.742359547768041,8.761393992798093,4.056749015533624,3.5316133542288997,3.5669099416464367
cifar10,scrub,0.001,10,1,64.0,100.0,5.0,0.3471875,1.1761264050096603,1.9507540316837206,0.4848692796537786,0.37538655014219385,0.8054060862444395,1.1130499638121416,0.3884586823592584,0.214452767667472,8.818750852399022,8.845058376828211,4.068438176231951,3.563302163474167,3.600094447884374
cifar10,scrub,0.0005,5,8,64.0,100.0,5.0,0.1736111111111111,0.8688708256758649,1.263840824981364,0.40542731035324,0.24506650185486747,0.7518549910791114,1.0231436158889107,0.37523670309178403,0.19443829499955098,9.663755668712158,9.803500514155717,5.126384992964854,3.6311222026563965,3.7614938284890447
cifar10,scrub,0.0005,7,8,64.0,100.0,5.0,0.24291666666666667,0.8728186113262273,1.2716389793559302,0.4062037795884453,0.24617561594599968,0.7448577849181984,1.0259173171045406,0.3736975962092867,0.19283791446608378,9.676138742086733,9.903177033430469,5.210971747100586,3.6092267438962993,3.764605046110386
cifar10,scrub,0.0005,10,8,64.0,100.0,5.0,0.346875,0.8822922885316529,1.2843298409460036,0.40663220639635284,0.24933145438807633,0.7489323083058296,1.034890598945031,0.3738765401230747,0.19508418511878242,9.696823498753513,9.903177033430469,5.316286927106896,3.626990903544911,3.7760160318636653
cifar10,do_nothing,,1,6,,,,0.0,0.6795674948229162,0.9914724899916997,0.333025017172219,0.1996463805255909,0.741816882471505,1.2555188023292367,0.3752769917466482,0.30629637966478784,9.816818034272705,9.98930571420543,4.574532829806953,3.680959946996241,3.7460674705223753
cifar10,scrubnew,0.001,5,4,64.0,100.0,5.0,0.1736111111111111,1.0779735356376239,1.6775937544329063,0.4648434172230265,0.32612837105269193,0.8246697104252179,1.1813213962501765,0.39696942629825815,0.222132688313767,10.026888322950008,10.042627659594462,9.62696305428112,0.2887125348240923,3.976510523004283
